lam,mu,gamma,delta,eta,kappamean,kappadisp,S
1.246018687384308,0.031009436420500316,0.022574781737544364,0.06678319041440373,0.8929153013276231,12.61429888642335,105.84255699835994,5
1.2954083538241803,0.03274601854029266,0.024964532396279385,0.06277944723479179,0.8940640407885433,125.71494475590883,93.9216522957799,5
1.281870893716664,0.03781677798428116,0.02994635726597243,0.06348932724127399,0.896324914691716,41.95722461785812,90.5706389824633,5
1.2732553672474547,0.035753882570174846,0.026750098363880915,0.06296523122645992,0.8955222988838885,52.329502262964006,87.64954751344885,5
1.226222030080757,0.033733406866634716,0.025006398800955648,0.06282386604012258,0.8937858044036359,65.40287318933017,81.33707437044673,5
1.0235371552242793,0.02944700510487588,0.020931818525859545,0.06491383100733394,0.8922553855223271,44.95330863477799,89.07983046263641,5
1.2398791427564038,0.035128294448746794,0.027129861583440513,0.06312153454279945,0.8966336782687653,4.2510301634463685,102.12636331623868,5
1.1529857787564373,0.028269576514257534,0.019507410322410157,0.06616934449679823,0.8932575636996956,4.223114597703024,91.7536526292986,5
1.4178452745885368,0.03851825540763615,0.027741947615792236,0.06632986522564022,0.8966806774030085,36.14345164387445,73.03406651748544,5
1.1595283904894516,0.034036204107025736,0.025298896555400092,0.06322206393707175,0.8974662537128527,64.44669870190464,86.10261007292883,5
1.3771571414010608,0.03621229754716695,0.02658994769162632,0.0636886849351892,0.8970546852471588,43.959265046938434,89.68969182046548,5
1.2673293015401104,0.036999579502847754,0.029146097743069446,0.06440406125455866,0.894356594049726,17.41170544644389,87.00374273843934,5
1.6437528821287368,0.0375093265425422,0.028190978703687704,0.06396635188939248,0.8928001752444159,44.04684641695577,104.63912547595096,5
1.2805778354372896,0.03172957848100138,0.02264889992022311,0.06779979844230544,0.8935719893434124,14.804559854783497,86.5630364235596,5
1.0588907102471319,0.029453807290336934,0.02117918782023334,0.06655662081092528,0.8929822279861324,35.82645304469451,111.29703343392772,5
1.019691068165633,0.032501387100387726,0.024105758530444627,0.060067976413891166,0.8955124357856935,42.00536257603263,106.67502323017135,5
1.790419326626342,0.03828804372789781,0.02844507572402461,0.06715381197647385,0.892771953813413,8.963232561920092,87.5468919744826,5
1.406929718177498,0.0435626604631161,0.03216814746994482,0.06317135409163499,0.8982627193826257,40.01852238016764,84.31313908577943,5
1.2301213284086727,0.030881538140503952,0.02253305576500176,0.06644654168048603,0.8943356637849864,43.8238337152811,106.186203424958,5
1.157422809969746,0.031085621339943827,0.021883860639012927,0.06375829931102994,0.8938553506304281,37.69580819347449,88.42738457125364,5
1.5631296470124303,0.04504620275167026,0.03508767139424965,0.06393058687762643,0.8956307009815435,34.15413588914678,93.57224801851241,5
1.1088984016072534,0.029390840340077475,0.021649967750905972,0.0648992874077845,0.894532452646408,62.79720274594518,88.41119266110356,5
1.5135085251325455,0.0385476054055535,0.0285991214938787,0.062366167322237875,0.8955829286404845,16.440408773852447,94.59205606737764,5
1.6061995271293041,0.03762616471544347,0.028456173456324174,0.06799150249721753,0.8936658216903544,24.921759624072923,96.51468269567317,5
1.4230385099856036,0.03601444300084588,0.028518647893774736,0.06446574626252866,0.8939048786153688,52.750622181054176,100.62505931826647,5
1.49910160615606,0.03990031802481538,0.03199964152054496,0.06256681060294345,0.8957143490523121,2.3584895998169384,103.59213285002156,5
1.6501858757662882,0.044496444797127326,0.03429566899262886,0.06276050686356383,0.8956366437149602,45.630555587887464,106.8369957997819,5
1.5400174384247296,0.04293092877912816,0.03064290694047684,0.06274039864371472,0.8930783495063875,81.79605171341647,80.26880874780639,5
1.578669456371659,0.028679062489816495,0.02030399483005797,0.06542081856128057,0.8927314960003748,166.6425589157872,132.37992245546002,6
1.1942858366674902,0.036199062512990036,0.026357584347738095,0.0621143176956529,0.8921643580666047,35.50006242231924,103.95882422994876,5
1.9367895997839073,0.03641582025679994,0.028935628273218418,0.06472291089265136,0.894502757732918,30.500270451994467,117.01873417892136,6
1.3511086316924072,0.035922167500628335,0.0274574700172234,0.062047879809949635,0.8931295941776812,45.45073163251352,82.5181021388332,5
1.4785793135159637,0.040902451461798356,0.028393177463873816,0.06440543676080446,0.893762665025189,19.514024689173375,105.67260636976236,5
1.0353481170697758,0.03231154278740413,0.024769300956259344,0.06494333426299848,0.8960488910375616,13.798493197935912,120.11486557523101,5
1.5186679275073178,0.033016288895041046,0.02471082806798599,0.06482767557909774,0.8971047017307722,145.25020192803154,108.09003477910701,6
1.2644705955984994,0.037047674451903344,0.028961549188760313,0.062406783286356404,0.8947347436191461,23.681636704273316,102.09278045324157,5
1.305722552875031,0.03603167838101486,0.026081992622942165,0.06438830723551969,0.8974102680829829,101.46210008517126,131.34326050859926,5
1.3124145785944834,0.0343465011209143,0.024690863353194717,0.06538726026252084,0.8954400645042591,28.9036305743371,105.91630452036344,5
1.6071120969127795,0.04447593990331011,0.03307687448872277,0.0633531886601928,0.8955005576057297,98.47459960932227,77.61763344311541,5
1.6040430062076596,0.045649098069473,0.035821950513016475,0.06220914228658503,0.8953013130435215,26.711013445252668,89.5453251524917,5
1.2712736521680044,0.03668240431502502,0.0251610874407534,0.06356416516566654,0.8937527676004398,98.87622299315973,102.96792388578635,5
1.557798229824212,0.040207474044208304,0.031027881961517734,0.061639392912342994,0.895204751325094,16.589013342442392,126.14525594112772,5
1.3422635516589978,0.03747099065779025,0.028141404814990334,0.061546931770721014,0.8962303553980807,14.804310777579737,105.85626223981177,5
1.0692277171431404,0.028839375467692392,0.020488571289955914,0.06576454687840261,0.8937692826189095,75.17636166038542,76.41428194846523,5
1.241649257234045,0.035746698455364684,0.028180145508450584,0.06353788961960116,0.89831954983728,80.81409596860043,117.02435504355822,5
1.2061691030338848,0.038139469423285804,0.0294160528279835,0.059757708192503034,0.8980619230401086,77.95965423956308,126.90694827055073,5
1.0532178215930759,0.031755850570590986,0.023214535429908076,0.06432155040581378,0.8942774771623732,37.10624633582409,93.74665915250752,5
1.4171223191599105,0.03632501809557938,0.025751786606119,0.06362759876542878,0.8958697516298268,26.917997875448716,87.04886386108946,5
1.2800997305996071,0.04125946475817062,0.029967613136282642,0.06431977119338939,0.8975614626792933,47.08157111943077,80.35558220430987,5
1.2789804928047457,0.03558770440138532,0.027216271384459714,0.06654949830503576,0.8966207187096727,91.09866741002632,118.48351986184707,5
1.5575092113973814,0.04495538738019903,0.033673036787867226,0.06445475883014495,0.894209654652192,25.73613070954223,99.42733545099122,5
1.522499510385672,0.042534699564389655,0.030277530254142815,0.0641457160933413,0.8954816271533926,53.6045743760015,99.7995807174544,5
0.9432850688354043,0.02888826247219623,0.021487988329264372,0.06340307618518326,0.8953839025877046,67.88437204170596,116.29606273491015,5
1.1184562810242134,0.030926171199607472,0.02299790548879614,0.06254228926855421,0.8934912717004342,9.022624931797841,115.52306952308705,5
1.4847823234715491,0.03924545851902831,0.0298693976828532,0.06395246120929277,0.8967988252360605,47.16627986676211,97.67639731356294,5
1.0997214758145382,0.0321555942578978,0.023180003298163998,0.06222341515288021,0.8943313989588336,53.59740031309961,99.40162632526291,5
1.2026905843932592,0.029546381010229075,0.02195503734700925,0.06333921831225109,0.8965899031469845,62.39767105408165,121.3840709391128,5
1.7223348002133005,0.047602725624692865,0.03977940395089633,0.06395383129245746,0.8960517571315705,16.12595675181425,107.50795275566418,5
1.109039988274409,0.029817677003318666,0.020585378829735684,0.06430383474008605,0.8943615541525397,78.66751063564162,79.39919952826739,5
1.1837097849654925,0.03171732982677891,0.023804353322285986,0.06730241177301044,0.8965476525190866,45.89996603512887,143.63840536820553,5
1.3313846388014545,0.036833831469509346,0.028790302123408412,0.061014496652385675,0.8965123133408713,3.6076529331181426,103.42939217941219,5
0.9319616301528468,0.03109868556341899,0.02203311924811058,0.06207369019329667,0.8934215482983695,39.331136110533016,90.8894677740793,5
1.326085847813399,0.03741148571766696,0.02831758755323296,0.06385775572049535,0.8961090959190777,69.77887683077267,88.03078245783118,5
1.3993898823270814,0.03481305408299707,0.02622693051962497,0.06394893095861376,0.894441362241003,42.73001439925578,90.74388055598696,5
1.2560853108336392,0.03503024166505558,0.025810877402702888,0.06496267999866212,0.8940425067539229,45.03322212624019,77.322507125395,5
1.173763753923493,0.03229992707263629,0.02214446714231575,0.06794272323587036,0.8910927888365547,22.306186681038724,117.005504825898,5
1.190897212667763,0.03558692179184852,0.025084673672053238,0.06046002157894548,0.8975488137393134,41.42794015642367,83.98160584548404,5
1.1264967004041613,0.03685732686708205,0.027728868440516863,0.06142787968414953,0.8973745588499465,13.33072521506757,98.13543052573802,5
2.2004080645742823,0.05025702612468505,0.04070043030492731,0.06541119208611124,0.8963238616293282,23.638436538381733,92.03228208442277,5
1.2357453932313418,0.03415114181759028,0.024446191027782536,0.06456233053342486,0.8932807460784117,39.741552781273434,94.37133914355714,5
1.2182267787669312,0.038043270825746656,0.02789555075493136,0.06318306368800708,0.8927076607974701,23.19832916727669,97.67262801163984,5
1.2354621941203408,0.03342958743421847,0.025083979128139013,0.06317095749252877,0.8955669017978314,44.25511632598088,106.5808354343814,5
1.2524967730340226,0.03403187286004221,0.025451793444937837,0.06265800312958703,0.8951825881107638,38.1189648138663,90.93160487222832,5
1.1912913578709694,0.031085885761774453,0.023637581115299428,0.06322781247681553,0.8961040019247142,36.66947345310504,96.01895495368754,5
1.2672347793233238,0.03246205476729995,0.023615543464308456,0.0662847334161456,0.8956014865918055,37.173609872258076,71.2230509825409,5
1.8618475144787383,0.03354803372528551,0.026257238475220736,0.063445266452694,0.8929012048755361,85.63891322302983,91.42137559019218,6
0.8998619279465591,0.027938459687398165,0.020287356517364533,0.062024658876853156,0.8951210450654198,27.568912319820516,105.80285124301771,5
1.2961172484634798,0.03756363731181292,0.029190771688118074,0.06202334471652149,0.8969285763839548,38.866803294383644,117.1979425367748,5
1.2891139223917616,0.02976637321317399,0.0232524040981714,0.0646509973947399,0.8922668950456488,3.849766007541025,92.17858563892082,5
1.2160857546051551,0.030805416805493303,0.02354801209600742,0.06413796230847657,0.894122389744525,76.23046385503591,93.58215122375066,5
1.5752232131881114,0.04151704922592426,0.03087909019876919,0.06521007484272578,0.8932552476294672,24.834588345006146,101.30767791414547,5
1.5823722634740198,0.03941827766922328,0.028773114434124974,0.06543411288220269,0.8956451345566205,29.888237535619094,99.30738471764775,5
1.8466363003161548,0.04792810714808032,0.036294095091974156,0.06280647936046158,0.8940227149265286,58.71666497615277,79.78855853451205,5
1.7477336736554205,0.04638246537858999,0.037658504648053606,0.062444567648543,0.8977111710354472,35.3807778154878,113.5890481961587,5
1.1687350938155516,0.030962385726188202,0.023124329953221303,0.06297489506459097,0.8939856718113334,76.05558518741047,103.54296970099641,5
1.037210444215778,0.03289966962041343,0.022850824590648838,0.0616007743339374,0.8933034926602852,7.449312790026082,90.03886309795344,5
1.5379350835435037,0.03970666096001693,0.030533751071374057,0.06272178132251738,0.8941218647325464,25.00661456947817,105.2981818425002,5
1.3247057666143751,0.031968527003474266,0.02166556814241108,0.06689144902850719,0.8901581257263008,59.9867706025445,107.37152811247606,5
1.3209521106255537,0.03118887964124245,0.021728872882725434,0.06068721767294438,0.896265581301694,113.6919501809031,140.26019174333697,6
1.2160895882923288,0.0357287793838373,0.026487206295271872,0.06504709615177329,0.8948718630352036,66.9025958895126,88.63351623671318,5
1.3405394224375304,0.03278750579858514,0.02385677437399387,0.06854766544087187,0.8939512990319692,56.15598293574943,80.43263975572333,5
1.1747787414620667,0.03425492996411684,0.02696294676413751,0.060962331946715076,0.8970402755025658,60.26281289228462,99.07483973858254,5
1.2623620937207336,0.03778187933305914,0.026739757168594863,0.060379714366945114,0.895114364017444,110.61266641591766,87.98413130993508,5
1.5828209205327453,0.04085511321477615,0.031547556073294694,0.0669417401453356,0.8899063912104568,55.268225582279356,81.98738650562149,5
1.6752325453215917,0.04565185060465664,0.03603844173591066,0.0671846002326093,0.8931595264242963,54.753001438354374,84.70636880992987,4
1.7429849658611174,0.040413951601783356,0.03025813420222764,0.06517436982335434,0.8959114657115606,7.749213203481034,107.01950999358041,5
1.1963833584947803,0.034862077407419166,0.023535477785114844,0.061693712512444265,0.8930906916312262,16.57578103936608,83.03296915587234,5
1.4867162639563927,0.03754316040660835,0.027127838229847052,0.06365582380941825,0.8959314713066863,35.62856525783086,116.52207489314222,5
1.406341321465647,0.038881840851273775,0.029905000263505822,0.061609485272931974,0.8947180663029063,74.53026392899133,123.21493484696117,5
1.1591521565774434,0.032761248586160696,0.026048183709486406,0.061187494769711415,0.8950035351284699,29.88393405996391,69.02630633373896,5
1.2416993771221638,0.03254484350556199,0.02406645707159248,0.06484883301812738,0.895465515633703,10.462621572194557,101.0770036089477,5
1.0291356395813611,0.031520111619392575,0.024331730110910953,0.06445864229388787,0.8957277661542655,67.57631623274588,120.98857538708505,5
1.2674818744520129,0.03357971358189982,0.023893780852404956,0.06592875771993245,0.8958956258356664,19.248875699906268,106.50201834462534,5
1.1522650447554659,0.0306889234865642,0.024087397138969135,0.0635251177921855,0.8980696702518824,52.93536464799304,116.10070534695119,5
1.3721580579688328,0.03507142675967572,0.024105831934679172,0.06368148842951904,0.8930185793082738,67.98191469508153,99.07616866038316,5
1.2789237214559939,0.03530134079686894,0.027353180113707472,0.06273891884179528,0.8968595588357187,84.30769485373948,71.76320194120429,5
1.1515604809392959,0.03222056689105374,0.024610372046039983,0.0632131368364185,0.8927306873024349,50.866663876360406,114.91547775383096,5
1.014937551460333,0.0291173174688773,0.021774850251626038,0.06584184106392477,0.8936136848784776,73.2546050989669,122.18684029919844,5
1.8353374283777475,0.04597683185562435,0.034682201894577686,0.06380433531033403,0.8936564446624101,33.15495255357797,116.41817148074803,5
1.1673048931778438,0.03109134495457271,0.022513127706474116,0.06256622643669474,0.8939141480305917,87.47704088904645,94.81480334106409,5
1.486316486883445,0.04691451687955237,0.03591933286919342,0.06169379642913131,0.8988138561369764,47.67176014695362,101.93010091663102,5
1.9576749197460388,0.03525980525903767,0.02741413319866999,0.058047394739279556,0.8966078228552529,57.462886744959576,106.88937124688267,7
1.3884911798581316,0.03797815201254426,0.02780606171319702,0.06644558492300034,0.8938028439637395,9.974945306249225,86.31557181603507,5
1.078500799907397,0.03406510903944699,0.024043145741529312,0.06232452587638837,0.8962746778419036,32.92400029632055,112.29118771457287,5
1.5419427294617893,0.040252930847954775,0.03047798839118303,0.06541351722212807,0.8947833624966152,70.07398263864505,123.60936946403804,5
1.1423539995920868,0.03240093040214639,0.024135950202347125,0.07031606418599479,0.8925248099855896,58.19995758071994,86.0389466477432,5
1.2550789024410873,0.03436150106619237,0.025367314563247575,0.062447269361384894,0.8964853383442428,125.90109174004685,77.45690218410861,5
1.2599133409016714,0.03164737481676163,0.02358686971551291,0.06496055295629988,0.8960426978857052,14.200302547669523,109.65288439523601,5
1.811278336878459,0.05503288184546783,0.04031179256985934,0.06290695925073841,0.8934520233160314,28.31604613765999,91.38198276076695,5
1.1220716758421578,0.031151881989843807,0.022131514706656474,0.0671125394339599,0.8935999681640654,81.52236010850734,109.70885578615042,5
1.5618427538210962,0.04148865948255246,0.031482138690750554,0.06397078822511115,0.8955003146198871,83.91833538499638,107.98164029352735,5
1.5618427538210962,0.04148865948255246,0.031482138690750554,0.06397078822511115,0.8955003146198871,83.91833538499638,107.98164029352735,5
1.4010015070102255,0.03710468937261488,0.026853892001537247,0.06449724358208264,0.8962891407994721,22.87845221154025,93.83797711055307,5
1.3576187802183648,0.03506530761490798,0.026358291360794053,0.06307684145643366,0.89343642815473,17.424894725743453,89.41727491899786,5
2.111652430338621,0.05322541670796097,0.043619743158419724,0.06433557002451185,0.89715895254448,37.74148285071387,93.64951611267128,5
1.8592675205575089,0.04256890240860836,0.03327758445641743,0.06287433038655943,0.8954186412079559,54.49302088379313,105.60797035712174,5
1.4212953133587456,0.037770144030925684,0.027712817776301097,0.06275611842280471,0.8933872274901382,41.63284709591044,86.11299520882609,5
1.2737227650984364,0.03335466072059856,0.023696777335222644,0.06519373396488115,0.8920740761602123,94.65746586875288,115.96898000535123,5
1.367134663950941,0.04051701201462693,0.029512109873322857,0.06188961697855311,0.8961615187489287,27.237555997635756,110.21875042319334,5
1.0254766219528921,0.029439810603263825,0.020556018346865768,0.06437924147102347,0.8937188544401177,7.234795232629822,75.84136031059352,5
0.9158782244876353,0.029908210474573857,0.022385073689071083,0.06605454983798797,0.8948290136400335,50.242841026571185,101.23918722619078,5
1.5565996671071607,0.04381365678781626,0.03381161300635189,0.06371406816704162,0.895393101831497,65.73711825448717,87.8638192879474,5
0.955087760779185,0.030942324869493498,0.02237237237873467,0.06533469693379423,0.8942811550072844,4.338798671768087,93.59435252571089,5
1.1684565717088975,0.032249186316408635,0.02490787932599718,0.06043910767155736,0.895115074346969,26.58810943831568,82.72700038322132,5
1.8674889846928762,0.053444551933142806,0.04040938922716128,0.062335005801057886,0.8957013074488526,25.27938660302531,108.67959942046355,5
1.1896889876361492,0.037193936743839445,0.0271016316352612,0.06367618597095426,0.8984239374361042,27.26326666170818,111.35204913833556,5
1.2840047188223191,0.03484704608695972,0.025621716707889697,0.06422574153119365,0.8958764429065402,61.29291438464173,115.2057302627891,5
1.811278336878459,0.05503288184546783,0.04031179256985934,0.06290695925073841,0.8934520233160314,28.31604613765999,91.38198276076695,5
1.2132284048932482,0.03525079696710192,0.026224931126898582,0.06472987201780844,0.8944331679769857,25.931926371556827,107.16608492160952,5
1.4675698119094118,0.04484706882150133,0.03420138319092977,0.0650335582598387,0.895778533350006,88.21242656232815,101.51408010784499,5
1.3851285848598938,0.040103482906991415,0.029690789775079853,0.0638693841995771,0.8928608488251988,48.694733963758985,91.05784768539135,5
1.1563478949458919,0.03331655323861344,0.024867052309981805,0.06352971854175038,0.894867934754988,23.972396765281353,111.10156054670604,5
1.2106749496344342,0.03532855931402525,0.026465738722408816,0.06782534697963682,0.8950519636406127,62.530122018593566,118.45802338386191,5
1.6172716061386052,0.030941169542001785,0.022456671305312266,0.06275323520628551,0.8923303967726077,73.93075737975809,108.69211726916781,6
1.6608561109349544,0.04623608206816495,0.0345840906625834,0.06375680306504161,0.8952322711320533,4.974273882917515,107.72903344369129,5
1.106746301855644,0.03538744847319111,0.026819888044616377,0.06586345225205437,0.8961635474658842,10.39760827671702,110.42952698184794,5
1.3087170678134383,0.036770640871851605,0.027055943292378495,0.0610507014455266,0.8948565102931553,99.86483889140672,113.04155695720432,5
1.2737227650984364,0.03335466072059856,0.023696777335222644,0.06519373396488115,0.8920740761602123,94.65746586875288,115.96898000535123,5
1.2298379743323946,0.03561447713857494,0.026409885441364796,0.0616676018301453,0.8947654096724524,45.01369054974518,100.98269315616062,5
1.153540323790125,0.03293514957597464,0.025570100722683526,0.06333513392751111,0.8953336091936471,49.02437010063968,80.95038469357942,5
1.4425337978437875,0.03737867675206507,0.02968680799110788,0.06442887733771596,0.8969588345437296,10.753200451355605,99.30024215324757,5
1.6501858757662882,0.044496444797127326,0.03429566899262886,0.06276050686356383,0.8956366437149602,45.630555587887464,106.8369957997819,5
1.5148927939600256,0.04159160818326235,0.03127440581570513,0.06383589846397553,0.8962068931928847,33.37659669141041,101.1326120992194,5
1.9138409237594902,0.04915926562403752,0.03813950440228192,0.0608826959509402,0.8938604061011906,7.304136542261551,95.28867077380168,5
1.8585728206942767,0.04561097296442449,0.03662279123833377,0.06609115976550928,0.8949001058453133,9.663954272085046,91.1020467180112,5
1.4410047288946044,0.04312685520268955,0.03278358481406277,0.06471840784214322,0.8964603486827516,16.938839363560607,89.25793765213452,5
1.3819269179160039,0.03553455399440609,0.02691461156041843,0.0627671555831888,0.8942845476536576,75.92873369092958,88.21809438886898,5
1.2251491404556658,0.03671911165732752,0.02836278249156396,0.061454300458392175,0.8963427898802835,14.655075473073104,89.90060641086276,5
1.950569015053642,0.05576114853519282,0.04106972727962219,0.06201731150102485,0.8957502610300827,40.85730089909371,126.02830041172501,5
1.158880917705864,0.03211434704449031,0.022691432661047808,0.062318379843075644,0.8947566045905849,48.7674786906067,97.47889131370646,5
1.1112280501866594,0.033490346911331396,0.025064207349764042,0.06601152602678562,0.8957191382106511,27.184239952414632,82.45768434343546,5
1.3124032325966684,0.03677677013043809,0.028487767529909593,0.06337180229050121,0.8949562799269153,42.56363424410583,113.75252022386249,5
1.8106451149805145,0.04353238944656824,0.034143584429594385,0.06140051929759349,0.8981622254801412,35.773323615389636,90.75997654673175,5
1.4555960545898037,0.037335034029107,0.02854358919587216,0.0637101040420458,0.897040519577947,14.164940847127088,109.0758074486136,5
1.1871341869014587,0.03140883075449898,0.024160497636116947,0.060887490028026514,0.894340837821099,14.711769253967539,105.66366360310599,5
1.1896889876361492,0.037193936743839445,0.0271016316352612,0.06367618597095426,0.8984239374361042,27.26326666170818,111.35204913833556,5
1.1942858366674902,0.036199062512990036,0.026357584347738095,0.0621143176956529,0.8921643580666047,35.50006242231924,103.95882422994876,5
1.2494534816174492,0.028837060761068775,0.02004413271337711,0.06636167217694555,0.893702655476893,87.61539707757306,65.05834927853734,6
1.3497229526850667,0.04093118982393243,0.031563757349221976,0.06152284622819948,0.8953546857279523,57.21444017805238,85.88152923842583,5
1.0825211229637979,0.03409819805489182,0.025497300787954966,0.06340639031849771,0.8952508133474225,16.822416838107692,84.48871619437594,5
1.5513838874295878,0.037392183388739335,0.02925699420943182,0.06710239546725572,0.8946457230115257,42.3778138561362,70.49156082851171,5
1.6143159197213837,0.04379114885524034,0.031252432178812545,0.06684362006299827,0.8955762587004538,3.422282759748144,81.49490018604277,5
1.0144765295343716,0.02995985093164946,0.022181228735301494,0.06432615851896073,0.8935898727737781,63.62935506930281,77.70411705981701,5
1.8135296741799158,0.05475677831898962,0.042060552276527774,0.06297183760793656,0.8962836264616963,77.34845598614665,65.66545890552575,5
1.242847517671354,0.038338836152292166,0.02754809002355745,0.062395045524109016,0.8969736080475322,14.445911049815196,107.52031326138234,5
1.2089295254271208,0.03525431336297542,0.02633678980259433,0.06343248011383762,0.8982099716288221,23.540196788569233,86.33683046652085,5
1.0477629272835394,0.034213583055705425,0.02512495983949909,0.06640373616807926,0.8960486440372519,19.48875231577481,79.95118954949547,5
1.5241109904832744,0.03818853852072193,0.02656441807660569,0.06573816240235464,0.8944792981411761,68.53134694730126,60.61502843490445,5
1.786204347055578,0.04710521201162629,0.034543881029219,0.06549707273319683,0.8935794021923411,7.466164772532736,96.2571998187116,5
1.4140037540158457,0.035884084424851824,0.02596758763635046,0.06653984944945956,0.8964457534981689,15.631762597324878,91.03770574182535,5
0.9378616115125583,0.03209008879184579,0.02253634546278888,0.06264320414991864,0.8936793164093949,23.20470854416049,113.76984554857914,5
1.6237958429643178,0.03881488996575415,0.027342949123601773,0.06527177242079041,0.8946538873212966,39.64235945371181,132.0971168741401,5
1.1286036223521154,0.03214193610708503,0.02317123874047103,0.0649975936267041,0.8965713666870454,61.9317756984686,88.78131788268905,5
1.158318979140721,0.03513987167658194,0.024820922419609617,0.06685055193640799,0.895130197652098,54.35926150554385,93.20662114412545,5
